0.01 , 1225.00
0.02 , 1224.02
0.03 , 1222.06
0.04 , 1219.12
0.05 , 1215.21
0.06 , 1210.33
0.07 , 1204.47
0.08 , 1197.66
0.09 , 1189.88
0.10 , 1181.16
0.11 , 1171.49
0.12 , 1160.88
0.13 , 1149.34
0.14 , 1136.89
0.15 , 1123.52
0.16 , 1109.25
0.17 , 1094.10
0.18 , 1078.07
0.19 , 1061.18
0.20 , 1043.45
0.21 , 1024.87
0.22 , 1005.48
0.23 , 985.28
0.24 , 964.29
0.25 , 942.54
0.26 , 920.03
0.27 , 896.78
0.28 , 872.81
0.29 , 848.15
0.30 , 822.81
0.31 , 796.81
0.32 , 770.17
0.33 , 742.92
0.34 , 715.07
0.35 , 686.65
0.36 , 657.68
0.37 , 628.18
0.38 , 598.18
0.39 , 567.71
0.40 , 536.78
0.41 , 505.42
0.42 , 473.65
0.43 , 441.51
0.44 , 409.01
0.45 , 376.19
0.46 , 343.06
0.47 , 309.66
0.48 , 276.02
0.49 , 242.15
0.50 , 208.09
0.51 , 173.86
0.52 , 139.49
0.53 , 105.01
0.54 , 70.45
0.55 , 35.83
0.56 , 1.18
0.57 , -33.46
0.58 , -68.09
0.59 , -102.65
0.60 , -137.14
0.61 , -171.51
0.62 , -205.75
0.63 , -239.83
0.64 , -273.71
0.65 , -307.37
0.66 , -340.79
0.67 , -373.93
0.68 , -406.78
0.69 , -439.30
0.70 , -471.47
0.71 , -503.26
0.72 , -534.65
0.73 , -565.61
0.74 , -596.12
0.75 , -626.15
0.76 , -655.68
0.77 , -684.68
0.78 , -713.14
0.79 , -741.03
0.80 , -768.33
0.81 , -795.01
0.82 , -821.05
0.83 , -846.44
0.84 , -871.15
0.85 , -895.16
0.86 , -918.46
0.87 , -941.02
0.88 , -962.83
0.89 , -983.87
0.90 , -1004.12
0.91 , -1023.57
0.92 , -1042.20
0.93 , -1060.00
0.94 , -1076.95
0.95 , -1093.03
0.96 , -1108.25
0.97 , -1122.57
0.98 , -1136.00
0.99 , -1148.52
1.00 , -1160.12
1.01 , -1170.79
1.02 , -1180.53
1.03 , -1189.32
1.04 , -1197.16
1.05 , -1204.04
1.06 , -1209.96
1.07 , -1214.91
1.08 , -1218.89
1.09 , -1221.89
1.10 , -1223.92
1.11 , -1224.96
1.12 , -1225.03
1.13 , -1224.12
1.14 , -1222.23
1.15 , -1219.36
1.16 , -1215.51
1.17 , -1210.69
1.18 , -1204.91
1.19 , -1198.16
1.20 , -1190.45
1.21 , -1181.78
1.22 , -1172.18
1.23 , -1161.63
1.24 , -1150.16
1.25 , -1137.77
1.26 , -1124.46
1.27 , -1110.26
1.28 , -1095.17
1.29 , -1079.20
1.30 , -1062.37
1.31 , -1044.69
1.32 , -1026.17
1.33 , -1006.83
1.34 , -986.69
1.35 , -965.75
1.36 , -944.05
1.37 , -921.59
1.38 , -898.39
1.39 , -874.47
1.40 , -849.86
1.41 , -824.56
1.42 , -798.61
1.43 , -772.01
1.44 , -744.80
1.45 , -716.99
1.46 , -688.61
1.47 , -659.68
1.48 , -630.22
1.49 , -600.25
1.50 , -569.81
1.51 , -538.91
1.52 , -507.57
1.53 , -475.84
1.54 , -443.72
1.55 , -411.24
1.56 , -378.44
1.57 , -345.34
1.58 , -311.96
1.59 , -278.33
1.60 , -244.47
1.61 , -210.42
1.62 , -176.20
1.63 , -141.85
1.64 , -107.37
1.65 , -72.82
1.66 , -38.20
1.67 , -3.55
1.68 , 31.10
1.69 , 65.72
1.70 , 100.29
1.71 , 134.78
1.72 , 169.17
1.73 , 203.42
1.74 , 237.50
1.75 , 271.40
1.76 , 305.08
1.77 , 338.51
1.78 , 371.68
1.79 , 404.54
1.80 , 437.09
1.81 , 469.28
1.82 , 501.10
1.83 , 532.51
1.84 , 563.50
1.85 , 594.04
1.86 , 624.11
