0.00 , 5.00
0.01 , 5.00
0.02 , 4.99
0.03 , 4.98
0.04 , 4.96
0.05 , 4.94
0.06 , 4.92
0.07 , 4.89
0.08 , 4.86
0.09 , 4.82
0.10 , 4.78
0.11 , 4.74
0.12 , 4.69
0.13 , 4.64
0.14 , 4.58
0.15 , 4.53
0.16 , 4.46
0.17 , 4.40
0.18 , 4.33
0.19 , 4.26
0.20 , 4.18
0.21 , 4.10
0.22 , 4.02
0.23 , 3.93
0.24 , 3.84
0.25 , 3.75
0.26 , 3.65
0.27 , 3.55
0.28 , 3.45
0.29 , 3.35
0.30 , 3.24
0.31 , 3.13
0.32 , 3.02
0.33 , 2.90
0.34 , 2.78
0.35 , 2.66
0.36 , 2.54
0.37 , 2.42
0.38 , 2.29
0.39 , 2.16
0.40 , 2.03
0.41 , 1.90
0.42 , 1.77
0.43 , 1.63
0.44 , 1.50
0.45 , 1.36
0.46 , 1.22
0.47 , 1.08
0.48 , 0.94
0.49 , 0.80
0.50 , 0.65
0.51 , 0.51
0.52 , 0.37
0.53 , 0.22
0.54 , 0.08
0.55 , -0.06
0.56 , -0.21
0.57 , -0.35
0.58 , -0.50
0.59 , -0.64
0.60 , -0.79
0.61 , -0.93
0.62 , -1.07
0.63 , -1.21
0.64 , -1.35
0.65 , -1.49
0.66 , -1.63
0.67 , -1.77
0.68 , -1.91
0.69 , -2.04
0.70 , -2.18
0.71 , -2.31
0.72 , -2.44
0.73 , -2.57
0.74 , -2.69
0.75 , -2.82
0.76 , -2.94
0.77 , -3.06
0.78 , -3.18
0.79 , -3.29
0.80 , -3.40
0.81 , -3.51
0.82 , -3.62
0.83 , -3.73
0.84 , -3.83
0.85 , -3.93
0.86 , -4.02
0.87 , -4.11
0.88 , -4.20
0.89 , -4.29
0.90 , -4.37
0.91 , -4.45
0.92 , -4.52
0.93 , -4.60
0.94 , -4.66
0.95 , -4.73
0.96 , -4.79
0.97 , -4.85
0.98 , -4.90
0.99 , -4.95
1.00 , -5.00
1.01 , -5.04
1.02 , -5.07
1.03 , -5.11
1.04 , -5.14
1.05 , -5.16
1.06 , -5.18
1.07 , -5.20
1.08 , -5.21
1.09 , -5.22
1.10 , -5.23
1.11 , -5.23
1.12 , -5.22
1.13 , -5.22
