0.01 , 5.00
0.02 , 5.00
0.03 , 4.99
0.04 , 4.98
0.05 , 4.97
0.06 , 4.95
0.07 , 4.93
0.08 , 4.90
0.09 , 4.87
0.10 , 4.84
0.11 , 4.80
0.12 , 4.76
0.13 , 4.71
0.14 , 4.67
0.15 , 4.61
0.16 , 4.56
0.17 , 4.50
0.18 , 4.43
0.19 , 4.37
0.20 , 4.30
0.21 , 4.22
0.22 , 4.14
0.23 , 4.06
0.24 , 3.98
0.25 , 3.89
0.26 , 3.80
0.27 , 3.71
0.28 , 3.61
0.29 , 3.51
0.30 , 3.41
0.31 , 3.31
0.32 , 3.20
0.33 , 3.09
0.34 , 2.98
0.35 , 2.86
0.36 , 2.74
0.37 , 2.62
0.38 , 2.50
0.39 , 2.38
0.40 , 2.25
0.41 , 2.13
0.42 , 2.00
0.43 , 1.87
0.44 , 1.74
0.45 , 1.60
0.46 , 1.47
0.47 , 1.33
0.48 , 1.20
0.49 , 1.06
0.50 , 0.92
0.51 , 0.78
0.52 , 0.64
0.53 , 0.50
0.54 , 0.36
0.55 , 0.22
0.56 , 0.08
0.57 , -0.07
0.58 , -0.21
0.59 , -0.35
0.60 , -0.49
0.61 , -0.63
0.62 , -0.77
0.63 , -0.91
0.64 , -1.05
0.65 , -1.19
0.66 , -1.32
0.67 , -1.46
0.68 , -1.59
0.69 , -1.73
0.70 , -1.86
0.71 , -1.99
0.72 , -2.12
0.73 , -2.25
0.74 , -2.37
0.75 , -2.49
0.76 , -2.62
0.77 , -2.74
0.78 , -2.85
0.79 , -2.97
0.80 , -3.08
0.81 , -3.19
0.82 , -3.30
0.83 , -3.40
0.84 , -3.50
0.85 , -3.60
0.86 , -3.70
0.87 , -3.79
0.88 , -3.89
0.89 , -3.97
0.90 , -4.06
0.91 , -4.14
0.92 , -4.22
0.93 , -4.29
0.94 , -4.36
0.95 , -4.43
0.96 , -4.49
0.97 , -4.55
0.98 , -4.61
0.99 , -4.66
1.00 , -4.71
1.01 , -4.76
1.02 , -4.80
1.03 , -4.84
1.04 , -4.87
1.05 , -4.90
1.06 , -4.93
1.07 , -4.95
1.08 , -4.97
1.09 , -4.98
1.10 , -4.99
1.11 , -5.00
1.12 , -5.00
1.13 , -5.00
1.14 , -4.99
1.15 , -4.98
1.16 , -4.97
1.17 , -4.95
1.18 , -4.93
1.19 , -4.90
1.20 , -4.87
1.21 , -4.84
1.22 , -4.80
1.23 , -4.76
1.24 , -4.72
1.25 , -4.67
1.26 , -4.62
1.27 , -4.56
1.28 , -4.50
1.29 , -4.44
1.30 , -4.37
1.31 , -4.30
1.32 , -4.23
