0.00 , -0.40
0.01 , -0.80
0.02 , -1.20
0.03 , -1.60
0.04 , -1.99
0.05 , -2.39
0.06 , -2.78
0.07 , -3.17
0.08 , -3.56
0.09 , -3.95
0.10 , -4.33
0.11 , -4.71
0.12 , -5.08
0.13 , -5.46
0.14 , -5.82
0.15 , -6.18
0.16 , -6.54
0.17 , -6.89
0.18 , -7.24
0.19 , -7.58
0.20 , -7.92
0.21 , -8.24
0.22 , -8.57
0.23 , -8.88
0.24 , -9.19
0.25 , -9.49
0.26 , -9.78
0.27 , -10.07
0.28 , -10.34
0.29 , -10.61
0.30 , -10.87
0.31 , -11.12
0.32 , -11.37
0.33 , -11.60
0.34 , -11.82
0.35 , -12.04
0.36 , -12.24
0.37 , -12.44
0.38 , -12.62
0.39 , -12.80
0.40 , -12.97
0.41 , -13.12
0.42 , -13.26
0.43 , -13.40
0.44 , -13.52
0.45 , -13.63
0.46 , -13.73
0.47 , -13.82
0.48 , -13.90
0.49 , -13.97
0.50 , -14.03
0.51 , -14.07
0.52 , -14.11
0.53 , -14.13
0.54 , -14.14
0.55 , -14.14
0.56 , -14.13
0.57 , -14.11
0.58 , -14.08
0.59 , -14.03
0.60 , -13.97
0.61 , -13.91
0.62 , -13.83
0.63 , -13.74
0.64 , -13.64
0.65 , -13.53
0.66 , -13.41
0.67 , -13.27
0.68 , -13.13
0.69 , -12.98
0.70 , -12.81
0.71 , -12.64
0.72 , -12.45
0.73 , -12.26
0.74 , -12.05
0.75 , -11.84
0.76 , -11.62
0.77 , -11.38
0.78 , -11.14
0.79 , -10.89
0.80 , -10.63
0.81 , -10.36
0.82 , -10.09
0.83 , -9.80
0.84 , -9.51
0.85 , -9.21
0.86 , -8.90
0.87 , -8.59
0.88 , -8.27
0.89 , -7.94
0.90 , -7.60
0.91 , -7.26
0.92 , -6.92
0.93 , -6.57
0.94 , -6.21
0.95 , -5.85
0.96 , -5.48
0.97 , -5.11
0.98 , -4.73
0.99 , -4.36
1.00 , -3.97
1.01 , -3.59
1.02 , -3.20
1.03 , -2.81
1.04 , -2.42
1.05 , -2.02
1.06 , -1.62
1.07 , -1.23
1.08 , -0.83
1.09 , -0.43
1.10 , -0.03
1.11 , 0.37
1.12 , 0.77
1.13 , 1.17
1.14 , 1.57
1.15 , 1.97
1.16 , 2.36
1.17 , 2.76
1.18 , 3.15
1.19 , 3.54
1.20 , 3.92
1.21 , 4.30
1.22 , 4.68
1.23 , 5.06
1.24 , 5.43
1.25 , 5.80
1.26 , 6.16
1.27 , 6.52
1.28 , 6.87
1.29 , 7.22
1.30 , 7.56
1.31 , 7.89
1.32 , 8.22
1.33 , 8.54
1.34 , 8.86
1.35 , 9.17
1.36 , 9.47
1.37 , 9.76
1.38 , 10.05
1.39 , 10.32
1.40 , 10.59
1.41 , 10.85
1.42 , 11.11
1.43 , 11.35
1.44 , 11.58
1.45 , 11.81
1.46 , 12.02
1.47 , 12.23
1.48 , 12.43
1.49 , 12.61
1.50 , 12.79
1.51 , 12.95
1.52 , 13.11
1.53 , 13.25
1.54 , 13.39
1.55 , 13.51
1.56 , 13.63
1.57 , 13.73
1.58 , 13.82
1.59 , 13.90
1.60 , 13.97
1.61 , 14.02
1.62 , 14.07
1.63 , 14.11
1.64 , 14.13
1.65 , 14.14
1.66 , 14.14
1.67 , 14.13
1.68 , 14.11
1.69 , 14.08
1.70 , 14.03
1.71 , 13.98
1.72 , 13.91
1.73 , 13.84
1.74 , 13.75
1.75 , 13.65
1.76 , 13.54
1.77 , 13.41
1.78 , 13.28
1.79 , 13.14
1.80 , 12.99
1.81 , 12.82
1.82 , 12.65
1.83 , 12.47
1.84 , 12.27
1.85 , 12.07
1.86 , 11.85
1.87 , 11.63
1.88 , 11.40
1.89 , 11.16
1.90 , 10.91
1.91 , 10.65
1.92 , 10.38
1.93 , 10.11
1.94 , 9.82
1.95 , 9.53
1.96 , 9.23
1.97 , 8.92
1.98 , 8.61
1.99 , 8.29
2.00 , 7.96
2.01 , 7.63
2.02 , 7.29
2.03 , 6.94
2.04 , 6.59
2.05 , 6.23
2.06 , 5.87
2.07 , 5.51
2.08 , 5.14
2.09 , 4.76
2.10 , 4.38
2.11 , 4.00
2.12 , 3.61
2.13 , 3.23
2.14 , 2.84
2.15 , 2.44
2.16 , 2.05
2.17 , 1.65
2.18 , 1.25
2.19 , 0.85
2.20 , 0.45
2.21 , 0.05
2.22 , -0.35
2.23 , -0.75
2.24 , -1.14
2.25 , -1.54
2.26 , -1.94
2.27 , -2.33
2.28 , -2.73
2.29 , -3.12
2.30 , -3.51
2.31 , -3.89
2.32 , -4.28
2.33 , -4.66
2.34 , -5.03
2.35 , -5.41
2.36 , -5.77
2.37 , -6.14
2.38 , -6.49
2.39 , -6.85
2.40 , -7.19
2.41 , -7.53
2.42 , -7.87
2.43 , -8.20
2.44 , -8.52
2.45 , -8.84
2.46 , -9.15
2.47 , -9.45
2.48 , -9.74
2.49 , -10.03
2.50 , -10.31
2.51 , -10.58
2.52 , -10.84
2.53 , -11.09
2.54 , -11.33
2.55 , -11.57
2.56 , -11.79
2.57 , -12.01
2.58 , -12.22
2.59 , -12.41
2.60 , -12.60
2.61 , -12.78
2.62 , -12.94
2.63 , -13.10
2.64 , -13.24
2.65 , -13.38
2.66 , -13.50
2.67 , -13.62
2.68 , -13.72
2.69 , -13.81
2.70 , -13.89
2.71 , -13.96
2.72 , -14.02
2.73 , -14.07
2.74 , -14.10
2.75 , -14.13
2.76 , -14.14
2.77 , -14.14
2.78 , -14.13
2.79 , -14.11
2.80 , -14.08
2.81 , -14.04
2.82 , -13.98
2.83 , -13.92
2.84 , -13.84
2.85 , -13.75
2.86 , -13.65
2.87 , -13.54
2.88 , -13.42
2.89 , -13.29
2.90 , -13.15
2.91 , -13.00
2.92 , -12.83
2.93 , -12.66
2.94 , -12.48
2.95 , -12.28
2.96 , -12.08
2.97 , -11.87
2.98 , -11.65
2.99 , -11.42
3.00 , -11.17
3.01 , -10.92
3.02 , -10.67
3.03 , -10.40
3.04 , -10.12
3.05 , -9.84
3.06 , -9.55
3.07 , -9.25
3.08 , -8.94
3.09 , -8.63
3.10 , -8.31
3.11 , -7.98
3.12 , -7.65
3.13 , -7.31
3.14 , -6.97
3.15 , -6.61
3.16 , -6.26
3.17 , -5.90
3.18 , -5.53
3.19 , -5.16
3.20 , -4.79
3.21 , -4.41
3.22 , -4.03
3.23 , -3.64
3.24 , -3.25
3.25 , -2.86
3.26 , -2.47
3.27 , -2.07
3.28 , -1.68
3.29 , -1.28
3.30 , -0.88
3.31 , -0.48
3.32 , -0.08
3.33 , 0.32
3.34 , 0.72
3.35 , 1.12
3.36 , 1.52
3.37 , 1.91
3.38 , 2.31
3.39 , 2.70
3.40 , 3.09
3.41 , 3.48
3.42 , 3.87
3.43 , 4.25
3.44 , 4.63
3.45 , 5.01
3.46 , 5.38
3.47 , 5.75
3.48 , 6.11
3.49 , 6.47
3.50 , 6.82
3.51 , 7.17
3.52 , 7.51
3.53 , 7.85
3.54 , 8.18
3.55 , 8.50
3.56 , 8.82
3.57 , 9.13
3.58 , 9.43
3.59 , 9.72
3.60 , 10.01
3.61 , 10.29
3.62 , 10.56
3.63 , 10.82
3.64 , 11.07
3.65 , 11.32
3.66 , 11.55
3.67 , 11.78
3.68 , 12.00
3.69 , 12.20
3.70 , 12.40
3.71 , 12.59
3.72 , 12.76
3.73 , 12.93
